"ID_DDJJ","AÑO_PRESENTACIÓN","NOMBRE","APELLIDO","ID_CARGO","CARGO","TOTAL_BIENES_MUEBLES","TOTAL_BIENES_INMUEBLES","TOTAL_ACCIONES","TOTAL_FONDOS","TOTAL_BONOS","TOTAL_TITULOS","TOTAL_DINERO_EFECTIVO","TOTAL_DINERO_ELECTRONICO","TOTAL_DEUDAS","FECHA_PRESENTACION"
29452,2023,ezequiel,sabor,17,SÍNDICO GENERAL,6271740,5831912,0,0,0,0,7766784,0,,2023-06-30 00:00:00.000
29470,2023,Juan Manuel,GALLO,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,6244500,856279,0,0,0,0,4039200,0,,2023-06-30 00:00:00.000
29473,2023,Eduardo Alberto,CURA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,3403553,0,0,0,0,500000,0,,2023-06-30 00:00:00.000
29472,2023,Santiago,NAUDIN,5,CARGO SUPERIOR A COMISARIO,1550000,0,0,0,0,0,3825000,0,,2023-06-30 00:00:00.000
29475,2023,Felipe,LEZCANO,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,381750,0,,2023-06-30 00:00:00.000
29476,2023,Miguel Angel,EVINER,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,10000,0,,2023-06-30 00:00:00.000
29477,2023,Gabriel Alejandro,SANTAGATA VASCONCELLO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1200000,39000,0,0,0,0,992000,0,,2023-06-30 00:00:00.000
29507,2023,Andres Nicolas,MONSALVO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),16000,42075000,0,0,0,0,426000,0,,2023-06-30 00:00:00.000
29485,2023,Nicolas Gabino,SANCHEZ,1,NO APLICA,382000,0,0,0,0,0,300000,0,,2023-06-30 00:00:00.000
29490,2023,Jorge Eduardo,ANGELELLI,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,20000,0,,2023-06-30 00:00:00.000
29493,2023,Yanina Jimena,LEONELLI,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,20000,0,,2023-06-30 00:00:00.000
29496,2023,Juan,ESTARLI,1,NO APLICA,0,0,0,0,0,0,20000,0,,2023-06-30 00:00:00.000
29552,2023,Gonzalo Christian,DIAZ,1,NO APLICA,0,0,0,0,0,0,4275000,0,,2023-06-30 00:00:00.000
29546,2023,AndrÉs Miguel,LOZA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,114799,9790473,0,0,0,0,1,0,,2023-06-30 00:00:00.000
29200,2023,Tomas,HENSON,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,1000,0,,2023-06-29 00:00:00.000
28014,2023,Monica Claudia,GONZALEZ BIONDO,1001,GERENTE / SUBGERENTE OPERATIVO,247882,565197,0,590016,0,0,2019003,0,,2023-06-30 00:00:00.000
28931,2023,Pedro Martin,COMIN VILLANUEVA,18,SUBSECRETARIO,510000,1950000,0,874152,0,1454354,5420960,0,,2023-06-29 00:00:00.000
29079,2023,Hernan Marcelo,PEREZ DEMARIA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),268000,1685300,0,0,0,0,210400,0,,2023-06-30 00:00:00.000
29123,2023,Ruben Alfonso,SCHMIDT,5,CARGO SUPERIOR A COMISARIO,500000,100000,0,0,0,0,100000,0,,2023-06-29 00:00:00.000
29107,2023,Esteban Abel,VISALLI,1,NO APLICA,800000,32000,0,0,0,0,25350000,0,,2023-06-29 00:00:00.000
29134,2023,Jorge Alberto,TELERMAN,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),380000,3758750,0,0,0,116,3000000,0,,2023-06-30 00:00:00.000
29206,2023,Patricio Ricardo,MARTINEZ,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,300000,0,,2023-06-29 00:00:00.000
29211,2023,Francisco José,D' ALBORA,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,0,0,0,0,0,0,0,0,,2023-06-30 00:00:00.000
29236,2023,Julio César Leonardo,DELGADO,1,NO APLICA,122200,0,0,0,0,0,100000,0,,2023-07-05 00:00:00.000
29240,2023,Jose Maria,DONATI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),3400000,1190002,0,0,0,30000,335200,0,,2023-06-29 00:00:00.000
29241,2023,Laura Cecilia,BUSTAMANTE,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,0,0,,2023-06-29 00:00:00.000
29243,2023,Virginia Laura,FREDES,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),5640000,4662500,0,0,0,0,2199000,0,,2023-06-29 00:00:00.000
29315,2023,Leonardo Martin,DUCKARDT,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",426000,200000,0,0,0,0,2032000,0,,2023-06-30 00:00:00.000
29338,2023,Alberto Angel,CARITA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,0,0,,2023-06-30 00:00:00.000
29341,2023,Miriam Rosana,GAYA,1,NO APLICA,0,0,0,0,0,0,0,0,,2023-06-30 00:00:00.000
29395,2023,Alonso Martin,PAFUNDO,1001,GERENTE / SUBGERENTE OPERATIVO,80000,800000,0,2000000,0,0,7553280,5000000,,2023-07-22 00:00:00.000
29400,2023,Alejandra de La Luz,ESPINOZA,1001,GERENTE / SUBGERENTE OPERATIVO,160000,9803750,0,0,0,0,368000,0,,2023-06-30 00:00:00.000
29408,2023,Rocio Itati,GOMEZ MOSCA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,12961000,4487,0,0,0,5000,0,,2023-06-30 00:00:00.000
29419,2023,Maria Jose,SUAREZ VILLABONA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,3769376,0,0,0,0,80000,0,,2023-06-30 00:00:00.000
28553,2023,Daniel,MACCHIONE,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,200000,0,,2023-06-30 00:00:00.000
28008,2023,Juan Francisco,LOUPIAS,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,374850,0,,2023-06-30 00:00:00.000
29499,2023,Jose Raul,ALVAREZ ALONSO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),115000,856250,0,0,0,0,6878891,0,,2023-06-30 00:00:00.000
29567,2023,Adriana Noemi,CALABRO,1,NO APLICA,394000,1,0,0,0,0,6668450,0,,2023-06-30 00:00:00.000
29574,2023,Maria Fernanda,GARCIA ALVAREZ,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",544000,574600,0,0,0,0,3582300,0,,2023-06-30 00:00:00.000
29578,2023,Hugo Guillermo,VILCHES ALFONSIN,1,NO APLICA,285000,8560000,0,0,0,0,74140,0,,2023-06-30 00:00:00.000
29583,2023,Victor Gustavo Patricio,VINACCIA,1,NO APLICA,100000,1663756,0,0,0,0,300000,0,,2023-06-30 00:00:00.000
29586,2023,Pablo Carlos,ROSSI,1,NO APLICA,286542,136756,0,0,0,0,10000,0,,2023-06-30 00:00:00.000
29588,2023,Vanina Mariel,AZZARO,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,300000,0,,2023-06-30 00:00:00.000
29589,2023,Gonzalo Facundo,LASSCHAR,1001,GERENTE / SUBGERENTE OPERATIVO,600000,0,0,0,0,0,2000000,0,,2023-06-30 00:00:00.000
29590,2023,Patricio Rene,DERECHO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,10,5100000,0,,2023-06-30 00:00:00.000
28443,2023,Claudio Jose,DELGADO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",842000,60351,0,0,0,0,16111000,0,,2023-06-30 00:00:00.000
29594,2023,Daniel Alberto,RABAN,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),35000,4538874,0,0,0,0,2100736,0,,2023-06-30 00:00:00.000
29045,2023,Gustavo Adrian,MIGUEL,5,CARGO SUPERIOR A COMISARIO,566000,60000,0,0,0,0,200000,0,,2023-06-28 00:00:00.000
29404,2023,María Fernanda,FREGA,1001,GERENTE / SUBGERENTE OPERATIVO,870000,140002,0,0,0,0,10000,0,,2023-06-30 00:00:00.000
28986,2023,Oscar Javier,DOLCEMASCOLO,5,CARGO SUPERIOR A COMISARIO,7985000,100000,0,0,0,0,6330500,0,,2023-06-29 00:00:00.000
29117,2023,Carlos Gabriel,ROJAS,5,CARGO SUPERIOR A COMISARIO,260000,0,0,0,0,0,0,0,,2023-06-29 00:00:00.000
29264,2023,Sandra Patricia,VIGANO,5,CARGO SUPERIOR A COMISARIO,670000,2728000,0,0,0,0,558800000,0,,2023-06-29 00:00:00.000
29210,2023,Maria Eugenia,PAREDES,18,SUBSECRETARIO,3,13562469,109851,630000,0,0,2666626,0,,2023-06-30 00:00:00.000
29142,2023,Patricia Claudia,PENONE,1,NO APLICA,200000,956000,0,0,0,0,602200,0,,2023-06-29 00:00:00.000
29149,2023,Eduardo,PETRINI,18,SUBSECRETARIO,0,0,0,0,0,501970,10000,0,,2023-06-30 00:00:00.000
29163,2023,Maria Estefania,CENTURION LILO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",2500000,20000,0,0,0,0,5000,0,,2023-06-29 00:00:00.000
29166,2023,Lia Elena,RUEDA,1,NO APLICA,150000,0,0,0,0,0,20000,0,,2023-06-29 00:00:00.000
29179,2023,Claudio Fabian,TAPIA,1,NO APLICA,2974519,94457679,0,0,0,0,3500000,0,,2023-07-01 00:00:00.000
29186,2023,Fabio Daniel,MESIANO,5,CARGO SUPERIOR A COMISARIO,1248195,1,0,0,0,0,3323872,0,,2023-06-29 00:00:00.000
29192,2023,Florencia Fabiana,SCAVINO,1145,MIEMBRO DE JUNTA COMUNAL,1630370,132329,168795,2138475,0,0,16146400,0,,2023-06-30 00:00:00.000
29194,2023,Victoria Ines,ROLDAN MENDEZ,18,SUBSECRETARIO,1675400,8445814,0,0,0,0,3833225,0,,2023-06-30 00:00:00.000
29199,2023,Maria Natalia,LASTRA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,236100000,1321440,0,0,0,0,450000,0,,2023-06-30 00:00:00.000
29344,2023,Hernan Roberto,MORENO,5,CARGO SUPERIOR A COMISARIO,695000,272000,0,0,0,0,1104800,0,,2023-06-30 00:00:00.000
29225,2023,Walter David,D'ANGELA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,690320,1232480,0,0,0,0,620000,0,,2023-06-29 00:00:00.000
28516,2023,Jorge Antonio,OLGUIN FUNES,1,NO APLICA,131400,1800000,0,0,0,0,889000,0,,2023-06-29 00:00:00.000
29246,2023,Nicolas,GARCIA FERNANDEZ SAENZ,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,0,0,0,0,0,0,200000,0,,2023-07-10 00:00:00.000
29229,2023,Silvia Alegre,CANJALLI,1000,CONTROLADOR DE FALTAS,600000,86988000,0,0,0,0,4783836,0,,2023-06-30 00:00:00.000
29230,2023,Lorena Noemi,ACOSTA,1,NO APLICA,320180,116200,0,0,0,0,22000,0,,2023-06-29 00:00:00.000
29239,2023,Alejandro Carlos Augusto,ECHEGARAY,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1476900,280000,0,0,0,0,3540000,0,,2023-07-03 00:00:00.000
29244,2023,Ignacio,LENTINI,1,NO APLICA,834882,0,0,0,0,0,200,0,,2023-06-29 00:00:00.000
29247,2023,Marcelo Raul,SOSA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,1350000,1,0,0,0,0,6404000,0,,2023-06-30 00:00:00.000
29248,2023,María Paz,CARREIRA GRIOT,1145,MIEMBRO DE JUNTA COMUNAL,0,8000000,0,0,0,0,1000,0,,2023-06-30 00:00:00.000
29260,2023,Hugo Jorge,COZZANI,1,NO APLICA,660109,188632,0,0,0,0,9201920,0,,2023-06-30 00:00:00.000
29261,2023,Martín,REDRADO,16,SECRETARIO,1033058,3778831,0,50800000,6037730,0,300000,0,,2023-07-10 00:00:00.000
29263,2023,Maria Silvina,FERRARI,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",975500,200,0,0,0,0,40000,0,,2023-06-29 00:00:00.000
29270,2023,Alejo,ESPORA,1,NO APLICA,639000,516000,0,0,0,0,13148480,0,,2023-06-30 00:00:00.000
29274,2023,MarÍa Carmen,LUCIONI,1,NO APLICA,3952000,185512,0,0,0,2403129,20682534,0,,2023-06-30 00:00:00.000
29291,2023,Dora Maria Rafaela,LOMBARDI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,63751,0,0,0,0,3000,0,,2023-06-29 00:00:00.000
29282,2023,María Elisa,ROCCA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1530000,5796000,0,0,0,0,10000,0,,2023-06-29 00:00:00.000
29285,2023,Enrique Alberto,VILLARRUEL,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,4761022,200000,0,0,0,0,7580000,0,,2023-06-29 00:00:00.000
29302,2023,Hernán Gabriel,GHERSI,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",1848000,1320000,0,0,0,0,28464,0,,2023-06-29 00:00:00.000
29312,2023,Cristian Ivan,CAPUTO,1001,GERENTE / SUBGERENTE OPERATIVO,1787629,1487500,0,0,0,0,30000,0,,2023-06-30 00:00:00.000
29350,2023,Facundo Ernesto,SUAREZ LASTRA,1,NO APLICA,0,15200000,0,0,0,0,30480000,0,,2023-06-30 00:00:00.000
29380,2023,Diego Sebastian,PEREZ LORGUEILLEUX,18,SUBSECRETARIO,3557728,11148216,0,0,0,0,50000,0,,2023-06-30 00:00:00.000
29409,2023,Ignacio Antonio,COCCA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1380000,65895000,0,0,0,0,47725000,0,,2023-06-30 00:00:00.000
29410,2023,Miguel Angel,FORNARO,5,CARGO SUPERIOR A COMISARIO,4016800,225250,0,0,0,0,2513400,0,,2023-07-01 00:00:00.000
29065,2023,Edith Rosana,KARMEL,1000,CONTROLADOR DE FALTAS,0,40000,0,0,0,0,5000000000,0,,2023-06-29 00:00:00.000
28488,2023,Pablo German,CEPEDA AMALFI,1,NO APLICA,2484000,2000000,0,0,0,0,8000000,0,,2023-06-30 00:00:00.000
29069,2023,Martin Roberto,REPETTO ALCORTA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",120000,5556000,0,0,0,0,2535000,0,,2023-06-29 00:00:00.000
29121,2023,Ricardo,GARCIA IRIARTE,5,CARGO SUPERIOR A COMISARIO,1520300,50000,0,0,0,0,8322388,0,,2023-06-29 00:00:00.000
29275,2023,Matias Gustavo,MUSUMECI,1,NO APLICA,905000,0,0,0,0,0,5380000,0,,2023-06-29 00:00:00.000
29122,2023,Maria Noelia,CARMONA MARTINEZ,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,3400000,0,0,0,0,1,0,,2023-06-30 00:00:00.000
29127,2023,Maria Delfina,ROSSI,1,NO APLICA,1987800,16040000,0,0,2238386,0,100000,0,,2023-07-04 00:00:00.000
29131,2023,Diego Martin,KOROLIK,1000,CONTROLADOR DE FALTAS,3440000,0,0,0,0,0,9719050,0,,2023-06-30 00:00:00.000
29155,2023,Sergio Omar,BUIL,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,0,0,,2023-06-29 00:00:00.000
28771,2023,Alejandro Horacio,MARABOTTI,1001,GERENTE / SUBGERENTE OPERATIVO,749999,300000,0,0,0,0,300000,0,,2023-06-30 00:00:00.000
29169,2023,Alejandro Mario,RUIZ SCHULZE,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",30000,0,0,0,0,0,200000,0,,2023-06-29 00:00:00.000
29188,2023,Claudio Antonio,SAFFIRIO,8,GERENTE GENERAL Y SUBGERENTE GENERAL BANCO CIUDAD,4900000,3048500,0,0,559327,0,2000000,0,,2023-06-30 00:00:00.000
29214,2023,Eugenia,PATERSON,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,5000,0,,2023-06-29 00:00:00.000
29306,2023,Gastón Omar,RAGNI,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,500000,0,,2023-06-29 00:00:00.000
29304,2023,Carlos Mario,FALCO,1,NO APLICA,2423200,7730000,0,0,0,0,850000,0,,2023-07-13 00:00:00.000
29307,2023,Pablo Gabriel,TORRES,5,CARGO SUPERIOR A COMISARIO,220000,0,0,0,0,0,500000,0,,2023-06-29 00:00:00.000
29329,2023,Hector Manuel,WULFFE,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,10000,0,,2023-06-30 00:00:00.000
29366,2023,Veronica Noemi,TRAVERSO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),3400000,5200000,0,0,0,0,1769600,0,,2023-06-30 00:00:00.000
29332,2023,Martin Domingo,LEPERA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),5400000,123000,0,0,0,0,15561475,0,,2023-06-30 00:00:00.000
29365,2023,Carla Sabrina,CIROLINI,1,NO APLICA,265000,0,0,0,0,0,625000,0,,2023-06-30 00:00:00.000
29375,2023,Sebastian Ariel,SILVESTRI,1000,CONTROLADOR DE FALTAS,350000,4981000,0,0,0,0,462700,0,,2023-06-30 00:00:00.000
29391,2023,Valeria Alejandra,SANTAMARIA,1,NO APLICA,115000,35000,0,0,0,0,50000,0,,2023-06-30 00:00:00.000
29425,2023,Martin Andres,GALANTE,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,500000,0,,2023-06-30 00:00:00.000
29402,2023,Alejandro Raimundo,POLO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",1500000,0,0,0,0,140000,1589000,0,,2023-06-30 00:00:00.000
29427,2023,Augusto Alejandro,CARZOGLIO,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,3817500,0,,2023-06-30 00:00:00.000
29435,2023,Ariel Jorge,DE CHIARA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",40070,24130000,0,0,0,0,51000,0,,2023-06-30 00:00:00.000
29436,2023,Fernando Daniel,CULSHAW,5,CARGO SUPERIOR A COMISARIO,3499000,0,0,0,0,0,1778000,0,,2023-06-30 00:00:00.000
29460,2023,Marcelo Alejandro,GOMEZ,1000,CONTROLADOR DE FALTAS,2512405,10700000,0,0,0,0,1000000,0,,2023-06-30 00:00:00.000
29450,2023,Amelia Rita,BERNASCONI,1,NO APLICA,1900000,37500,0,0,0,0,3060000,0,,2023-06-30 00:00:00.000
29445,2023,Gabriela,SCAGNET,1,NO APLICA,1700777,40000,0,0,0,0,774065,0,,2023-06-30 00:00:00.000
29467,2023,Karina Susana,MURUA,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,816000,0,,2023-09-20 00:00:00.000
29487,2023,Alejandro,PEREZ,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),950,27795000,0,0,0,0,8000000,0,,2023-06-30 00:00:00.000
29512,2023,Marcela Susana,LOPEZ DANTAS,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,10000,0,,2023-06-30 00:00:00.000
29519,2023,Mariano Alfredo,PEREZ ALFARO,1,NO APLICA,10000,156750,0,0,0,0,20000,0,,2023-07-03 00:00:00.000
29525,2023,Maria Cecilia,LOPEZ,1,NO APLICA,0,0,0,0,0,0,10,0,,2023-06-30 00:00:00.000
29054,2023,German,GORIS,5,CARGO SUPERIOR A COMISARIO,410000,0,0,0,0,0,633750,0,,2023-06-28 00:00:00.000
29074,2023,Nancy Veronica,BOLAÑO,1145,MIEMBRO DE JUNTA COMUNAL,1819092,197750,0,0,0,0,150000,0,,2023-06-29 00:00:00.000
29058,2023,Ruth Elizabeth,QUIROGA,1000,CONTROLADOR DE FALTAS,0,450000,0,0,0,0,4000000,0,,2023-06-28 00:00:00.000
29060,2023,Maria Lujan,AZCURRA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),185000,896700,0,0,0,0,25000,0,,2023-06-28 00:00:00.000
29118,2023,Maria Guillermina,FORTUNATI,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,26617500,0,,2023-06-29 00:00:00.000
29082,2023,Sergio Dario Abel,THAU,1000,CONTROLADOR DE FALTAS,340400,0,180,0,0,0,15000000,0,,2023-06-29 00:00:00.000
29084,2023,Edith Maria de las Victorias,GONZALEZ SILVANO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,5040000,0,0,0,0,1683700,0,,2023-06-29 00:00:00.000
29085,2023,Barbara,MORAMARCO TERRAROSSA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),427300,255000,0,0,0,0,5000,0,,2023-06-29 00:00:00.000
29088,2023,Jesica Vanesa,SUAREZ,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,1848000,0,0,0,0,2893560,0,,2023-06-29 00:00:00.000
29103,2023,Vicente Mario,VENTURA BARREIRO,18,SUBSECRETARIO,7477000,34192400,0,0,0,0,53654272,0,,2023-06-29 00:00:00.000
29132,2023,Luis Martin,BOSCHET,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1300000,162000,0,0,0,0,2500000,0,,2023-06-30 00:00:00.000
29139,2023,Claudio Gabriel,PERALTA,5,CARGO SUPERIOR A COMISARIO,4366471,0,0,0,0,0,3937000,45,,2023-06-29 00:00:00.000
29148,2023,José Maria,BUERA,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,230000,1300000,0,0,0,0,2000,0,,2023-06-29 00:00:00.000
29162,2023,Martin Oscar,LURASCHI,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,1230575,23876000,0,0,0,0,1400000,0,,2023-06-29 00:00:00.000
29314,2023,Victoria Paula,RENSO,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,491950,0,0,0,8049233,0,,2023-06-30 00:00:00.000
29334,2023,Maria Lujan,WILLIAMS,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,0,0,,2023-07-03 00:00:00.000
29340,2023,Julian,CAPPA,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,2000,0,,2023-06-30 00:00:00.000
29346,2023,Laura Anastasia,HAMKALO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),327000,2100000,0,0,0,0,45000,0,,2023-06-30 00:00:00.000
29347,2023,Marisol,GAYA,1,NO APLICA,0,0,0,0,0,0,18,0,,2023-08-01 00:00:00.000
29352,2023,Diego Gaston,CELLONE,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",437000,20828000,0,0,0,0,12016,0,,2023-06-30 00:00:00.000
29383,2023,Nicolas Ivan,DOTI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),2920000,2041000,0,0,0,0,801000,0,,2023-06-30 00:00:00.000
